method,path,latency
GET,/api/events,171.036958694458
GET,/api/events,175.7979393005371
GET,/api/events,172.02091217041016
GET,/api/events,166.99600219726562
GET,/api/events,184.1747760772705
GET,/api/events,173.40421676635742
GET,/api/events,161.09323501586914
GET,/api/events,172.4851131439209
POST,/api/events/06ab4f9a-e62c-4989-b304-ad18041211da/move,172.698974609375
POST,/api/events/de54f111-7672-409f-999a-961bc81e8db8/move,176.53989791870117
POST,/api/events/9f2bd461-cbe2-43a0-b683-036c26765355/move,175.79293251037598
POST,/api/events/37f976ba-bc9a-4801-b108-895dadbe2086/move,174.82995986938477
POST,/api/events/396c0f12-95a4-4212-a24c-cc39800f80d3/move,173.82097244262695
POST,/api/events/f103707a-3e8b-41fa-aea3-7e0cd754bb13/move,174.54123497009277
POST,/api/events/0d929036-fcde-412e-95fc-9e55c03cf80c/move,174.63397979736328
POST,/api/events/653ab232-660f-4531-b8b1-7ea77a5887b7/move,166.72420501708984
POST,/api/events/d832c7fa-fe8b-4db3-8e41-7cafc690936e/move,172.93906211853027
POST,/api/events/e013e136-a524-46c2-be11-ef2411d1d7b7/move,174.09491539001465
POST,/api/events/9d141201-738b-4512-9b1c-a5ed89daa313/move,176.17082595825195
POST,/api/events/3a3ab1f4-a374-4cf2-8288-52b4204277f2/move,172.95289039611816
POST,/api/events/78068fcf-57c9-42b3-bc4e-19354fd1336e/move,177.38914489746094
POST,/api/events/2f9d92e1-502c-4b53-a53a-77e7db4ef793/move,169.84915733337402
POST,/api/events/94715d61-b160-4ee8-bb6f-728143b64eac/move,171.85592651367188
POST,/api/events/ea41f156-d3e7-4a3b-9b32-0b1fff9aa40f/move,175.29821395874023
POST,/api/events/e2ee82c4-53e2-4165-8cee-31220f263696/move,169.1441535949707
POST,/api/events/5494f8f3-1535-4aa3-95c2-836d2ae81555/move,177.48403549194336
POST,/api/events/5ddccf07-7789-41de-b788-030e52bf3c57/move,174.99303817749023
POST,/api/events/a8109413-7bba-4abc-a38a-08b25bfcf932/move,175.16517639160156
POST,/api/events/76b7da32-5f29-4f2e-aa6a-5db16e0f1d5d/move,180.41515350341797
POST,/api/events/378395da-a064-4ac0-b46c-a01fbde201ff/move,166.94092750549316
POST,/api/events/e3de30cd-145d-4aad-9ae6-39dc331f05ed/move,174.26109313964844
POST,/api/events/8adc3fe1-9a4e-46b6-bbd8-4c188d8d6c48/move,177.62088775634766
POST,/api/events/b2b6d543-0e46-4773-a264-b91999a92a6c/move,173.2020378112793
POST,/api/events/9c9ddc0e-a122-4eed-971e-c0a9c9b40e10/move,167.3417091369629
POST,/api/events/6d99c86d-4fb8-453b-a3b0-26e7c7a6308b/move,167.10686683654785
POST,/api/events/ffa39059-bc7b-4605-9b2a-af6f78bfc2ff/move,170.79997062683105
POST,/api/events/decc41f7-7f89-4d43-a702-a2b10aa8c1db/move,173.07591438293457
POST,/api/events/d2a7df20-74ca-4f87-95c5-5375e40c3624/move,174.21483993530273
PATCH,/api/events/23ddc0c6-c56c-42d4-9087-a33c32b101fc,175.1718521118164
PATCH,/api/events/d898dcdd-d77a-49f0-9799-9c678e1f737a,178.31707000732422
PATCH,/api/events/7b2412ee-4472-4305-9f1d-4301f1855eef,173.7978458404541
PATCH,/api/events/3b7c74d5-ea9f-4e90-9b1f-a755b116399e,172.12891578674316
PATCH,/api/events/82b0d7b5-ad94-4d3c-a87d-312126b81441,170.16220092773438
PATCH,/api/events/044c2942-8a2d-4f3d-ad43-1bdfd498f053,176.85699462890625
PATCH,/api/events/5b2f5384-67c0-4060-b8d9-e183faeb4e73,174.6079921722412
PATCH,/api/events/766bee53-4202-436b-b02b-4c84840f2564,184.2179298400879
PATCH,/api/events/96baad51-7bc6-4777-a0f5-843e75a20568,171.70095443725586
PATCH,/api/events/70665854-1357-4bd1-8585-9c43a5e6a319,169.43907737731934
PATCH,/api/events/8ea2812e-274c-4ca9-b87e-4d499e93cbcb,171.40889167785645
PATCH,/api/events/40af4f3b-fa22-4e84-a1f3-7e6a2ba42686,176.6200065612793
PATCH,/api/events/d5fa7a1a-7604-48fc-afbf-ca3caf93f77a,174.85427856445312
PATCH,/api/events/dc863e58-6d95-45e8-b704-696caacdb338,176.79500579833984
PATCH,/api/events/ac4f6f55-02ce-423c-991a-b8b8da0370fb,171.71573638916016
PATCH,/api/events/c2a1a911-5c69-454f-b16e-619cc8858f0f,180.76109886169434
PATCH,/api/events/f9b71039-39c3-4cba-b1d0-d5359c8d3057,179.3990135192871
PATCH,/api/events/26ff8330-cb35-423e-ac43-b0b4fd979523,175.99821090698242
PATCH,/api/events/1f134ecd-c9d5-4b36-a621-366ab1e34397,167.18602180480957
PATCH,/api/events/d805fb65-69f0-4d7a-b92e-83fbb4d4da23,171.6301441192627
PATCH,/api/events/0ed7f346-a81b-4b91-a79d-8323e4fe6ed3,174.2861270904541
PATCH,/api/events/2607bff9-8046-484e-8855-3a5fadc24877,178.1179904937744
PATCH,/api/events/ed5eb92f-b3cb-4061-8efe-103bb8065dcb,176.2712001800537
PATCH,/api/events/784b7d2a-16b6-45d7-8752-e3ba756565d7,174.49188232421875
PATCH,/api/events/2e5beca2-7cab-4e88-bd18-a891b2e2b149,169.39425468444824
PATCH,/api/events/4b6c9800-272b-4bb8-81f1-c2d990af23d2,173.07233810424805
PATCH,/api/events/04cd9eaa-4730-4fcb-8063-a26c44e0e78d,172.69206047058105
PATCH,/api/events/20f844f5-110c-438d-b754-a4d4854dce0a,174.26204681396484
PATCH,/api/events/36f264a6-aa21-4999-97c5-2b9e0b573530,169.68226432800293
PATCH,/api/events/df1b7038-002c-447c-bcfe-d9a1c8b873a5,175.20689964294434
POST,/api/events/quickAdd,174.75390434265137
POST,/api/events/quickAdd,176.29599571228027
POST,/api/events/quickAdd,195.30296325683594
POST,/api/events/quickAdd,175.7493019104004
POST,/api/events/quickAdd,176.15318298339844
POST,/api/events/quickAdd,168.51186752319336
POST,/api/events/quickAdd,188.45391273498535
POST,/api/events/quickAdd,178.8618564605713
POST,/api/events/quickAdd,173.65503311157227
POST,/api/events/quickAdd,173.60734939575195
POST,/api/events/quickAdd,168.8981056213379
POST,/api/events/quickAdd,168.3661937713623
POST,/api/events/quickAdd,171.82207107543945
POST,/api/events/quickAdd,176.1770248413086
POST,/api/events/quickAdd,171.7531681060791
POST,/api/events/quickAdd,176.19895935058594
POST,/api/events/quickAdd,170.72606086730957
POST,/api/events/quickAdd,174.4091510772705
POST,/api/events/quickAdd,172.55902290344238
POST,/api/events/quickAdd,174.5319366455078
POST,/api/events/quickAdd,173.0031967163086
POST,/api/events/quickAdd,173.4762191772461
POST,/api/events/quickAdd,172.0108985900879
POST,/api/events/quickAdd,169.39997673034668
POST,/api/events/quickAdd,177.52790451049805
POST,/api/events/quickAdd,179.35800552368164
POST,/api/events/quickAdd,179.7800064086914
POST,/api/events/quickAdd,176.27692222595215
POST,/api/events/quickAdd,169.58904266357422
POST,/api/events/quickAdd,170.84884643554688
PUT,/api/events/27f92a10-950a-4fc5-b06e-b2cf9a151c04,176.70798301696777
PUT,/api/events/ef9428e9-0b31-464b-86fb-4cdc33ec5e8d,172.3802089691162
PUT,/api/events/dcff3895-3789-46d9-ae68-d7aa12078a81,179.35585975646973
PUT,/api/events/fb9c07d3-34fd-4f7a-a94b-ba876a253908,175.01401901245117
PUT,/api/events/70ad6e74-dc58-49c8-8648-4b1ea16bdb9a,174.45659637451172
PUT,/api/events/72d740a4-3016-41a8-bdf0-5cc12394b3c7,181.0626983642578
PUT,/api/events/05fb860c-d6a9-49c9-bc40-2a5544411fbb,173.37393760681152
PUT,/api/events/81d130d8-1a7d-48fc-9f76-730d6303f73a,172.47414588928223
PUT,/api/events/88dadafe-8625-4a15-a239-09b649e53a46,171.13423347473145
PUT,/api/events/110c6a37-5ce3-4707-bdad-cc6c1a09caf7,175.17399787902832
PUT,/api/events/d9fef99e-92c1-4d3b-b1e2-ea1a816a3477,173.32100868225098
PUT,/api/events/22670a6f-5d0c-4a95-b1f7-973546232592,167.68312454223633
PUT,/api/events/d9988bab-b4aa-4fcd-9730-7e4631cf876f,175.67062377929688
PUT,/api/events/df95b47b-be54-430b-a969-f4473d2b4d8f,172.74713516235352
PUT,/api/events/cf69611b-d284-47b0-9d3c-c4721fd86ed9,170.5467700958252
PUT,/api/events/14a8a090-2c7d-465d-9229-521a28ef2314,174.22914505004883
PUT,/api/events/3d820f1a-be85-42ea-869e-980c9f5cf961,179.9640655517578
PUT,/api/events/cde9ef92-5490-46eb-a7a6-9a1a7b4e0215,175.94313621520996
PUT,/api/events/c669b1e9-5faf-4c86-927b-5973ea05051f,179.29506301879883
PUT,/api/events/a5092855-1bfa-4c2f-bb0e-f2591bfd9e5a,185.90211868286133
PUT,/api/events/37089eca-82a8-45f6-8e97-4add2ce5ceda,178.61390113830566
PUT,/api/events/92de66a1-28e1-47c2-a9ca-235851a90100,184.7400665283203
PUT,/api/events/21ac323a-ec76-4685-9767-75769a439ddb,174.36599731445312
PUT,/api/events/5d759d5d-b0e4-4814-ad21-7f8a7cfc2326,173.01702499389648
PUT,/api/events/c54e3bfa-ac2e-4f20-b93d-ca6d3a33a9c9,177.08802223205566
PUT,/api/events/fc7b8b59-8d24-4ecb-bdfd-8dc14c1c7fd4,172.3959445953369
PUT,/api/events/f98f4150-92a2-46c5-87ef-46575865b19a,175.72498321533203
PUT,/api/events/2ab72b04-fb7a-4cc5-b223-5a5182929662,170.44830322265625
PUT,/api/events/e92fc38e-451d-40b6-a981-5c519384c6b4,171.65589332580566
PUT,/api/events/ec9dbbdd-3029-4bde-9228-a44880714215,176.4223575592041
POST,/api/events/watch,180.8791160583496
POST,/api/events/watch,172.7137565612793
POST,/api/events/watch,173.05397987365723
POST,/api/events/watch,208.21809768676758
POST,/api/events/watch,175.48584938049316
POST,/api/events/watch,172.3167896270752
POST,/api/events/watch,172.77169227600098
POST,/api/events/watch,165.5271053314209
POST,/api/events/watch,174.0860939025879
POST,/api/events/watch,165.46297073364258
POST,/api/events/watch,171.5221405029297
POST,/api/events/watch,170.59993743896484
POST,/api/events/watch,178.4377098083496
POST,/api/events/watch,176.81097984313965
POST,/api/events/watch,174.50690269470215
POST,/api/events/watch,171.3120937347412
POST,/api/events/watch,172.58477210998535
POST,/api/events/watch,181.53619766235352
POST,/api/events/watch,172.9300022125244
POST,/api/events/watch,176.79882049560547
POST,/api/events/watch,170.96710205078125
POST,/api/events/watch,176.13482475280762
POST,/api/events/watch,179.22377586364746
POST,/api/events/watch,177.39295959472656
POST,/api/events/watch,175.53400993347168
POST,/api/events/watch,173.66814613342285
POST,/api/events/watch,175.46796798706055
POST,/api/events/watch,175.11320114135742
POST,/api/events/watch,173.0039119720459
POST,/api/events/watch,168.96700859069824
